Date,GSPC,Return,VIX,Drawdown,RSI_14,MACD_Hist,Consumer_Sentiment_ZScore,Gold,Oil,true_regime
2010-03-16,1032.8284948925852,-0.014639395081112361,15.702330935254167,-0.0267473746466492,51.32955010789449,-0.9038254241360235,,1858.197311962265,64.8967128137978,bull
2010-03-17,1048.7007154591477,0.015367721402974257,15.683320463905252,-0.011790699445505672,41.90769905606644,-0.5372205461292712,,1865.4837141918574,65.30537082620438,bull
2010-03-18,1052.3889050778264,0.003516913418967231,14.457370043863405,-0.008315252895637424,52.20903754653591,-0.08926269088228356,,1858.159658963891,64.07174255705577,bull
2010-03-19,1045.4996075407664,-0.006546341855010932,12.56683839172858,-0.014807160262582523,53.20671200177339,-0.28862412816953675,,1846.128010177347,64.48723071223412,bull
2010-03-22,1050.3894433815499,0.004677032688979482,12.756939705149945,-0.010199381146182024,52.68514087750952,-0.13088729464552085,,1834.0788662465968,64.96872641251339,bull
2010-03-23,1028.6611063550615,-0.020685981912135023,16.418705028910633,-0.0306743788444122,58.552234892451054,-1.4560082974448187,,1839.0331711656586,64.64279003132373,bull
2010-03-24,1029.1003488164095,0.000427004052777288,15.038916511037765,-0.030260472875717946,50.67801258215553,-2.2230891588599953,,1836.7611384373574,63.495873665033436,bull
2010-03-25,1032.2108760225137,0.0030225693827446816,14.72297551078555,-0.027329367871794852,51.56280466034441,-2.4246476027134722,,1818.4085651602663,63.51471931100391,bull
2010-03-26,1040.256093896233,0.007794161116302638,14.152219915355294,-0.019748216251891684,45.079725658763984,-1.9407348321300857,,1823.8060143624793,63.521546900844186,bull
2010-03-29,1032.2345047901993,-0.007711167618340301,14.389622309038497,-0.027307102064550455,46.7481336547612,-2.0734722503887917,,1808.2349991602593,62.67926676198317,bull
2010-03-30,1033.35499254906,0.0010854972912268724,17.093823588976278,-0.026251246558645892,47.8236713286613,-1.9976038950727135,,1809.9328019047919,61.6002663387027,bull
2010-03-31,1026.1179972855473,-0.007003397008476698,14.329511836263947,-0.03307079566550509,49.87797941205543,-2.3237647253305678,0.48959259185834,1812.7037973577508,61.54786653060528,bull
2010-04-01,1028.6248754277558,0.002443070045394537,12.317870573396863,-0.03070851989037835,43.486760132299274,-2.2576842036828833,0.49589624968959617,1822.516801370536,61.38803125701934,bull
2010-04-02,1021.668521383484,-0.006762770578904193,16.487303551080345,-0.03726361579444623,35.75659159380341,-2.5479941030986297,0.3507411711913445,1842.181955799166,61.092927671804155,bull
2010-04-05,1018.7416385446759,-0.002864806713281765,14.590246672270565,-0.040021669451038924,37.69947833716325,-2.7835052566449114,-0.05218708930229427,1827.282281376264,61.04399658551943,bull
2010-04-06,1011.0333063442808,-0.0075665231583218326,15.062791731065554,-0.04728536772062478,42.63667737393698,-3.271120490469692,-0.1720937213363195,1826.8897023198847,60.24839085845959,bull
2010-04-07,1016.7042830864311,0.005609089934589256,18.21515661279902,-0.04194150566617055,27.971039922954503,-3.029896295956866,-0.3514192596528729,1824.0433866606938,59.94607362978401,bull
2010-04-08,1024.093292216667,0.007267608933253323,14.958878885298986,-0.034978711194170876,29.760806534270955,-2.227948478694275,-0.031250008824703544,1828.9728604762192,60.34171174315574,bull
2010-04-09,1022.5807427182781,-0.0014769645596593103,15.578367346237451,-0.03640401343705381,38.06614982332207,-1.6795881182149643,-0.22731141510821873,1831.5224717356061,60.10036656101693,bull
2010-04-12,1023.3025865136556,0.0007059039596802267,12.642153017403349,-0.03572380721460714,33.833570229452334,-1.1724955379359119,-0.637003407965339,1827.8314457873912,58.906552733113195,bull
2010-04-13,1011.8531288170932,-0.011188731317068353,14.56066109529808,-0.0465128344511285,45.92591400954188,-1.4919231061188922,-0.6772588124104144,1823.1788596228134,58.58419797264871,bull
2010-04-14,1009.8320400372673,-0.0019974131840542965,16.219052090417204,-0.04841734228642237,38.52004067215076,-1.7075556976277104,-1.0496617323768789,1811.1482399268996,57.84358230878494,bull
2010-04-15,1009.8303870065098,-1.636936333958239e-06,11.889252532317515,-0.04841889996664956,34.84378827962735,-1.714060255263723,-0.5882541784122948,1822.064337348494,58.04057646947127,bull
2010-04-16,1031.4067711723426,0.0213663447282398,15.40169018623142,-0.028087090146459458,26.86862319160069,-0.2081798193946538,-0.5199954663514766,1827.2667411593518,58.27425066507191,bull
2010-04-19,1022.6442113231808,-0.00849573620619331,15.201582145289613,-0.03634420584396886,49.75127374850149,0.23100744402665185,-0.8549756746734187,1837.5115116570166,57.125939335615435,bull
2010-04-20,1035.0319280282008,0.0121134179100195,15.082574911174879,-0.0246710404879451,44.12037617526008,1.32782389625981,-1.2056570506952582,1834.2731239644966,57.65767647043164,bull
2010-04-21,1043.7001860655892,0.008374870187726464,17.074317797316485,-0.016502787061701395,55.09172657886489,2.538939110731094,-1.3843064140768726,1827.2276573943361,56.89969507051814,bull
2010-04-22,1046.4608682806804,0.0026450912359210913,15.668877029697043,-0.013901347203205518,57.87262068212465,3.375411470609903,-1.4383490066338016,1815.588417481296,57.97567897218582,bull
2010-04-23,1061.602072778929,0.014468963873561067,17.956143796712887,0.0,63.35737378675716,4.7156184473952285,-1.4917264324852366,1819.6798559702636,57.95334006335445,bull
2010-04-26,1065.1869371361352,0.0033768437808549033,13.012820968811928,0.0,70.24834208674976,5.55305418038938,-1.261262953008456,1808.5092792455703,57.098138736083996,bull
2010-04-27,1068.9292302445247,0.00351327356534343,15.271849134436696,0.0,76.62649559191244,6.028853074526159,-0.9230354100541471,1828.7500760600424,56.32709501464218,bull
2010-04-28,1068.9025441867013,-2.4965224140362743e-05,15.168933572779896,-2.496522414044354e-05,76.1214418873669,5.99877441885208,-0.7518498304819443,1814.5848422498445,56.57364679254098,bull
2010-04-29,1079.7931123356157,0.01018855105934902,12.861491012489841,0.0,74.16667748780588,6.336239526716112,-0.6872066920118417,1817.7457777595775,56.31931438076663,bull
2010-04-30,1089.696708993005,0.009171753870487069,16.912590004182693,0.0,77.95236792563874,6.808955680056543,-0.7123517065917672,1835.0164135077569,56.265256460579806,bull
2010-05-03,1084.6781998279916,-0.004605418299969699,19.649346611705635,-0.004605418299969805,79.69795985990982,6.373851086438015,-0.881426345398032,1841.7959523975887,57.36543143275895,bull
2010-05-04,1073.6644017305987,-0.01015397755679014,14.965987851032338,-0.014712632542702428,84.9267244318092,4.9954183083100645,-0.7716163613624024,1843.9214627884887,56.89555526998994,bull
2010-05-05,1072.3504028143925,-0.0012238450991652566,16.010042176547532,-0.015918471658634463,78.54234744007914,3.705618377867017,-0.589550348989342,1833.3910082368113,56.947873822054014,bull
2010-05-06,1065.9159695611274,-0.006000308515181171,15.169036951630655,-0.02182326443277358,77.66746202724698,2.2037652319211514,-0.3418081982724243,1818.374408102963,57.92954889338474,bull
2010-05-07,1065.8006410806152,-0.00010819659692284079,13.572830660185648,-0.021929099826751106,67.67145457729268,1.0459785395329373,-0.49167837645774354,1826.957682009849,58.12918348640362,bull
2010-05-10,1076.777860194999,0.010299505077473113,11.358479444395968,-0.011855453624288078,74.27376305901876,0.8700556027481969,-0.5281278381238804,1843.6503814086802,57.0201232607803,bull
2010-05-11,1073.269272958053,-0.00325841324069432,13.58845303380927,-0.01507523689791861,73.71925247012835,0.39233466458903266,-0.2665808259017471,1838.9802307328634,57.37733541035578,bull
2010-05-12,1073.3308925126294,5.7412949507400994e-05,12.216083238096537,-0.015018689462225952,67.89548174652958,-0.022556446338976244,-0.3853679593006679,1826.5958591913652,56.58805081678694,bull
2010-05-13,1074.2584456195377,0.0008641818784671619,18.408204156118234,-0.014167486463030406,66.80882887185257,-0.32100449412938303,-0.30020274196283087,1799.8380261590946,57.55467037805486,bull
2010-05-14,1081.9796213236532,0.007187447057642277,14.769780612153522,-0.0070818674642810645,59.62374150493623,-0.09653838880775645,-0.30418679112471864,1789.4267027996477,56.99786282688522,bull
2010-05-17,1062.963705406256,-0.01757511467187684,14.30816134190566,-0.024532517503382284,61.93193608161275,-1.2621654010475236,-0.29096367129664136,1788.3853619363856,59.04033074647802,bull
2010-05-18,1058.22968774126,-0.004453602358122371,16.778307649575613,-0.028876861783701028,46.79048212674662,-2.323657643098567,-0.31650111692727273,1805.7232920476474,60.091751176790986,bull
2010-05-19,1060.4416730220025,0.002090269538235781,12.756497794288224,-0.026846952670011383,44.356852117268446,-2.8156612845959543,-0.14186249132459308,1813.196823497215,59.52933139520568,bull
2010-05-20,1071.0467595817058,0.01000063165141489,13.466271923990895,-0.01711480750321216,38.508479474591425,-2.3828832827835598,0.02086138151432349,1816.6972224998226,59.55553416264976,bull
2010-05-21,1067.2603741060839,-0.003535219580049641,15.136144538497241,-0.020589522480667654,39.16294855070214,-2.3061560521113798,0.15048219539633662,1812.5175145579526,60.10604952261798,bull
2010-05-24,1051.665115511086,-0.014612421648334992,17.05753798284696,-0.03490108134497727,39.708621771943335,-3.2049752138254615,0.35708328327012584,1806.3567778509114,60.68330355579597,bull
2010-05-25,1057.2996128325346,0.00535769156772909,16.003370090337576,-0.02973037900647475,37.53012856839393,-3.3059921563087977,0.08297495457857589,1821.7720199188668,61.017549322961585,bull
2010-05-26,1052.348385415958,-0.004682899110605035,15.496650285031764,-0.03427405375167244,41.98707835476911,-3.5696878464679864,0.05325869207626248,1824.1483962620964,61.946596942405435,bull
2010-05-27,1042.753774467109,-0.009117333272722891,15.156235470472033,-0.043078899053734084,42.644930326490595,-4.209717908807921,-0.07995869286997218,1801.318077020839,61.86757616851082,bull
2010-05-28,1037.962567883339,-0.004594763117705793,15.80047171105355,-0.0474757248349164,38.51790100938444,-4.735938787751675,-0.2518239564936871,1794.2186539684558,61.60769448422892,bull
2010-05-31,1036.845509597916,-0.0010762028612467964,15.403305810258509,-0.048500834185256095,29.246360645181312,-4.917971183980692,-0.47802800675939777,1785.159112553816,61.363582135978085,bull
2010-06-01,1032.2440334827172,-0.004437957316305702,12.940055450446128,-0.052723546869642327,29.995396130161197,-5.0858888228077,-0.4875348327556081,1779.4866194220115,62.00792912828664,bull
2010-06-02,1014.4434718729701,-0.017244528456792554,15.092158443266303,-0.06905888262209835,28.464600434468153,-6.066900116440453,-0.4187700339800118,1785.6747200113978,62.29206015490526,bull
2010-06-03,1022.1294328398799,0.007576529575097058,12.852622682164494,-0.06200557971361071,23.2489861864306,-5.865798505355703,-0.6131377986406017,1784.7021178281113,62.52225448244006,bull
2010-06-04,1032.9629830360875,0.010599000330229778,15.162165085801647,-0.05206377654324144,23.529766887101374,-4.720072373090026,-0.6827322332524898,1784.0574969118913,63.131396990599065,bull
2010-06-07,1038.7601530268032,0.0056121759307160455,14.038704117023517,-0.04674379168610362,35.846712687274504,-3.3529867675435456,-0.6673849295509205,1798.2957725043116,61.59019362429223,bull
2010-06-08,1029.7213967591588,-0.008701485363398534,20.078763245565725,-0.05503853663031585,41.01578789148939,-2.8579742383320568,-1.131517867729496,1790.9609438806992,61.831678049809014,bull
2010-06-09,1028.4734441676899,-0.0012119322715801438,14.920211232496577,-0.05618376592317307,36.53425378632574,-2.4318048019812366,-1.3509740233943301,1811.1722912298783,62.006218159441495,bull
2010-06-10,1028.8311775490806,0.0003478294781643355,12.191520867476822,-0.055855478814991075,29.631309272741774,-1.9631116859284763,-1.2753655638945627,1804.0582862086997,63.260337138537835,bull
2010-06-11,1034.1711767154825,0.005190355116495282,14.731639578646151,-0.05095503346874736,30.989150559140114,-1.1699043273342289,-0.9996205757786358,1805.2042045116032,62.11260131271854,bull
2010-06-14,1040.114272943482,0.005746723909744646,16.038717491275776,-0.045501134068159414,40.44700342209457,-0.17372427471523633,-1.4010501044867056,1802.3389454555852,63.28567478257684,bull
2010-06-15,1034.4213214772142,-0.005473390390227966,18.346727892305047,-0.050725478988434346,40.71596230399922,0.15526429865978297,-1.250867310551279,1803.8538380156697,63.35559972883853,bull
2010-06-16,1035.5136336203695,0.0010559644513084834,13.821095200122564,-0.04972307883971335,40.34571571068082,0.48148984704433495,-0.7398536824007567,1808.8460972594537,63.74003354849738,bull
2010-06-17,1039.7159998207499,0.004058243236921929,11.835144051952721,-0.045866623951211626,45.80843264243305,0.9862612741072256,-0.7776123312558384,1813.73542895451,65.03465899216843,bull
2010-06-18,1052.2410203105358,0.012046578577174132,16.633674022861964,-0.034372581263535394,51.30299051739458,2.1053653111832817,-0.8705631565680307,1805.7210689891683,65.48529293805598,bull
2010-06-21,1058.5924021609048,0.0060360523185977845,12.238802588200699,-0.02854400364376959,58.490285152494224,3.1520700951221485,-1.0367299888818813,1793.7356169456016,65.81300881326636,bull
2010-06-22,1065.698154434809,0.006712453499004151,14.12768911698503,-0.02202315044189956,64.10225181203512,4.139484388167915,-1.089083080969187,1820.8551608873827,66.01752235838804,bull
2010-06-23,1066.8391047579973,0.0010706130234348877,14.484759028978011,-0.020976115690145014,80.85472919311684,4.6478802134210815,-1.1271917930710824,1815.7496541081694,65.64770951981832,bull
2010-06-24,1079.3037041740338,0.011683673161628032,14.860733093399784,-0.009537520608441001,79.16839266410732,5.541440965768361,-1.3137329134997064,1823.548797535581,65.63839611247829,bull
2010-06-25,1083.2734936837978,0.003678102367675979,16.37832891414867,-0.005894498217896621,79.46987686753673,6.074824713683905,-0.7206798808775661,1806.141478143296,65.08794246730518,bull
2010-06-28,1076.2444534106905,-0.006488703281388564,13.632731435427225,-0.012344953849356554,78.92604833828025,5.638730259764971,-0.6282006605589172,1803.2919715036924,65.06615084236962,bull
2010-06-29,1088.7579043634976,0.011626959761001527,14.452541495666479,-0.0008615283700130523,81.3927803767125,5.852150771091307,-0.3233264972993856,1802.0960349333482,63.255283843435194,bull
2010-06-30,1095.2721891609071,0.005983226180312221,14.971459294101223,0.0,85.27119494141942,6.065295819306394,-0.09207333592938731,1807.3885935134836,63.59360313572248,bull
2010-07-01,1091.828267677243,-0.0031443521690278585,15.299195915037576,-0.0031443521690279583,86.22688482316016,5.617761300218838,-0.25262571715276694,1778.0461370080804,63.51342132910224,bull
2010-07-02,1088.0768071766424,-0.003435943739193947,15.195654349415845,-0.00656949209107293,82.18685293369185,4.747155690889217,-0.12317413128384884,1779.9963756734858,63.26988261841605,bull
2010-07-05,1091.0936136774606,0.002772604361126093,15.87201155044516,-0.003815102332368923,77.52281135237803,4.078131163148067,0.065098275173568,1767.8951615699546,63.44938541304382,bull
2010-07-06,1095.5730748994831,0.004105478362140675,16.687679019283475,0.0,83.62146781098838,3.6545734447637823,-0.11814522854416547,1771.5124063670964,62.3705702917768,bull
2010-07-07,1097.7404888823346,0.0019783381250496534,15.785268231301936,0.0,84.2243741684672,3.251194196931042,0.6662964263101742,1760.6743374320577,63.82700044506816,bull
2010-07-08,1100.9134741609157,0.0028904693875430815,15.907171047018437,0.0,83.81810183157737,2.9383713119141497,0.9165285967057573,1751.8130462928007,63.761053779435876,bull
2010-07-09,1116.325887383943,0.013999658996611045,11.835553666507044,0.0,81.74898443882233,3.473100648577585,1.2846704195699732,1749.1121610911528,63.66221565338171,bull
2010-07-12,1126.341948621207,0.008972345217879086,15.100455398331361,0.0,83.5755881402361,4.158729426765365,0.9522412759583988,1738.2432186707167,62.93743695586711,bull
2010-07-13,1128.5102523073915,0.001925084730120195,15.959015096003217,0.0,84.0291770441696,4.392693119286914,0.942694642350978,1733.4574758288913,62.96810993048694,bull
2010-07-14,1137.4598855363267,0.007930484646139867,16.4578823891409,0.0,84.1942205983468,4.754053895777789,0.8484752095863478,1721.2188246917474,64.02871446655189,bull
2010-07-15,1128.5192333215816,-0.007860191228220317,13.61529845153241,-0.007860191228220311,83.44265904380573,4.023769894863268,0.8332680518590727,1702.4592216322214,64.83746080766515,bull
2010-07-16,1132.5631876495015,0.0035834163995744715,13.68192145022271,-0.0043049411667967245,74.81864588249648,3.467023059839029,0.7415879467060429,1713.027649781188,65.51522319025267,bull
2010-07-19,1149.409443059667,0.014874450797864881,13.851798649432803,0.0,81.99632515285279,3.8573424471929947,0.32141404200011076,1699.8779490685454,65.95789562612353,bull
2010-07-20,1147.8642147474156,-0.0013443671631389908,16.072827799782686,-0.0013443671631390073,82.6968948139064,3.638310218752032,0.4715666176787855,1698.2255226588634,65.68730267792274,bull
2010-07-21,1140.5396112023736,-0.006381071428952678,17.067762109848417,-0.007716860089197021,79.97282669411862,2.67171156335651,0.48011550590050794,1706.0668183133791,64.55735245583215,bull
2010-07-22,1135.0459613871321,-0.004816711108744485,14.185079785416796,-0.012496401312225165,76.81819816370057,1.3979812715679714,0.6163018724839574,1699.9426106246897,64.41452155609113,bull
2010-07-23,1125.6057111442512,-0.008317064298739107,16.8159246272541,-0.02070953223774762,75.54692737268313,-0.2565312345620896,0.8990969313219932,1691.6961968428807,64.2450818899623,bull
2010-07-26,1118.989293543293,-0.005878095265021628,15.24695961832919,-0.026465894899381757,67.72343737510512,-1.882183287346379,0.33429097431273547,1694.1617231476432,65.06648952228927,bull
2010-07-27,1116.1201324967637,-0.002564064788720232,14.751428445675128,-0.02896209941888839,61.87676716676418,-3.1610957647564675,-0.1343541476116445,1705.6949034688166,65.32107421998504,bull
2010-07-28,1104.0163273683324,-0.010844536153429136,14.577231540364062,-0.03949255503809021,59.313999981395874,-4.737764523237971,0.028842415213262574,1693.8985024299257,66.59795348658814,bull
2010-07-29,1104.595877064773,0.0005249466715968244,16.493222729204316,-0.03898833985181344,51.65136892820776,-5.598189170562922,-0.22918005808374847,1692.5418811533839,67.56827651036767,bull
2010-07-30,1113.010928584674,0.007618217390293178,15.65115563357414,-0.03166714411019801,44.05980564424695,-5.451778176442614,-0.13331408441571066,1675.1172173763748,67.21165470684484,bull
2010-08-02,1105.3733925641575,-0.006862049441175363,19.551650855295275,-0.038311892042828394,43.16295801800819,-5.69399014396938,-0.009292808963341009,1671.3327824711662,65.77725379317752,bull
2010-08-03,1119.2505501207359,0.01255427138913415,13.295550714005351,-0.02623859854383111,38.62600068725546,-4.781091066247264,-0.26417795767331637,1671.8429202129087,66.88408124968628,bull
2010-08-04,1124.2718849494388,0.004486336708220758,16.03620340405995,-0.0218699770234298,41.644186828573325,-3.7463072857525344,-0.12466878684121557,1663.4373155643837,67.98851284657846,bull
2010-08-05,1133.9908159241534,0.008644644684992459,13.941597980376974,-0.013414390519073883,48.143223837611075,-2.381045406830058,-0.20919660101312773,1659.0425956801816,66.88747021755738,bull
2010-08-06,1128.476585510796,-0.004862676430817097,13.261426026022713,-0.018211837109280062,50.88543169157064,-1.846933430145354,-0.14153037772415017,1645.190650781755,68.11223867412917,bull
2010-08-09,1136.642469828784,0.007236201816532926,14.978265725930056,-0.01110741982151979,39.473501387047314,-0.9845266447340908,-0.5278623968294587,1646.1160239117537,68.43818339296256,bull
2010-08-10,1127.1680192532347,-0.008335471203162505,15.274704958814072,-0.019350305446618574,44.83482991310673,-1.085080848585804,-0.18200321175311662,1656.7074068307732,68.5838353127129,bull
2010-08-11,1135.6465545582403,0.00752198000669207,20.836347110120187,-0.011973878050619289,43.89811590066782,-0.6357383911369769,-0.36624602398523814,1645.96719931901,69.92652842507576,bull
2010-08-12,1137.6620032134563,0.0017747147183482504,14.631708368633596,-0.010220413549883164,50.47929130093283,-0.27629674842734886,-0.1647264499944823,1639.9824122168184,71.06886372262503,bull
2010-08-13,1143.152371144407,0.004826009759878272,12.739642541030634,-0.005443727605546716,56.13902591110255,0.23034524672343082,-0.5713715466255684,1645.0914124911026,71.63854970335765,bull
2010-08-16,1132.8585620054678,-0.009004756844998813,15.546021434988772,-0.01439946500712715,62.248745401603635,-0.2051437488287089,0.005256303430840315,1657.2199218334597,72.05968442477412,bull
2010-08-17,1125.1998051549426,-0.006760558738212838,10.850719924907263,-0.02106267531636034,58.032778678334225,-1.039682699300812,0.4032944410573648,1642.5383804024145,72.60710249834128,bull
