Date,GSPC,Return,VIX,Drawdown,RSI_14,MACD_Hist,Consumer_Sentiment_ZScore,Gold,Oil,true_regime,regime,prob_bull,prob_bear
2010-04-13,985.0008736075408,-0.0323690111219379,28.9016527382452,-0.0669364740234974,45.92591400954188,-2.8421148490119537,0.0550653643623739,1820.4945976826791,56.51540297288985,bear,bear,2.9400797146890236e-12,0.9999999999970601
2010-04-14,978.0143744488348,-0.0070928862561493,33.047630226043005,-0.0735545874830104,29.81121160809927,-4.162619438794971,-0.3533273888274479,1804.7808040584575,55.249278833718186,bear,bear,6.851211152704115e-17,1.0
2010-04-15,976.4451488447388,-0.0016045015749183,22.223131330793787,-0.0750410706064698,25.4778547806297,-4.8239121095108946,-0.2814904573680463,1819.585227267628,55.489211309480886,bear,bear,0.026474362130401073,0.9735256378695989
2010-04-16,997.3082125031729,0.0213663447282398,15.40169018623142,-0.0552780792615841,18.68782479966785,-3.5947864995879577,-0.2462937074202737,1824.780552661183,55.71261358433729,bull,bull,0.800850898907997,0.1991491010920024
2010-04-19,988.8353450134756,-0.0084957362061933,15.201582145289612,-0.063304187488386,36.56919675523777,-3.10917347656115,-0.4240157075376033,1835.011384071574,54.614780070523096,bull,bull,0.9766112820018965,0.023388717998103752
2010-04-20,1000.8135207918222,0.0121134179100195,15.08257491117488,-0.0519575996568675,33.19939402125101,-1.8028121365980692,-0.6136494922216064,1831.7774025459548,55.12314294404545,bull,bull,0.9634051292117349,0.036594870788264684
2010-04-21,1009.1952041105752,0.0083748701877264,17.074317797316485,-0.0440178676215332,42.0468907466352,-0.2759140453957265,-0.7156441574603983,1824.741522073739,54.39848111904481,bull,bull,0.9339021004411173,0.06609789955888307
2010-04-22,1011.8646175003016,0.002645091235921,15.668877029697043,-0.0414892076614818,44.82658711812727,0.9452548299111624,-0.7525395511592575,1813.1181185702096,55.42716659594806,bull,bull,0.9813904013470321,0.01860959865296759
2010-04-23,1026.5052500958482,0.014468963873561,17.956143796712887,-0.0276205496347173,48.58300937561314,2.6726036811262004,-0.7901616711887995,1817.2039902269887,55.405809667606405,bull,bull,0.6520047504784632,0.34799524952153643
2010-04-26,1029.9715979656494,0.0033768437808549,13.012820968811928,-0.0243369761351201,55.316405936506925,3.9074577033836793,-0.6694534500818281,1806.0486122462692,54.58820153812789,bull,bull,0.9829700157177595,0.01702998428224087
2010-04-27,1033.5901699538365,0.0035132735653434,15.271849134436696,-0.0209092050246927,59.801361339213784,4.769701120823091,-0.4853332576093705,1826.2618693288016,53.85105158906703,bull,bull,0.9776095084060487,0.02239049159395142
2010-04-28,1033.5643661435745,-2.4965224140362743e-05,15.168933572779896,-0.0209336482458431,59.126675599691275,5.109752541901404,-0.3919185045106712,1812.1159088083648,54.08676536957627,bull,bull,0.977883021743386,0.022116978256614014
2010-04-29,1044.094889461152,0.010188551059349,12.86149101248984,-0.0109583807305051,56.5887978540249,5.766712054953544,-0.3570556601177111,1815.272543533034,53.84361297864129,bull,bull,0.9649852194948616,0.03501478050513844
2010-04-30,1053.671070804723,0.009171753870487,16.912590004182693,-0.0018871344308973,60.75118029197974,6.513817138753223,-0.3720717963555887,1832.5196807656512,53.791931352808795,bull,bull,0.849985638768496,0.1500143612315039
2010-05-03,1048.8184747730902,-0.0046054182999696,19.649346611705635,-0.0064838616874245,63.216011959291166,6.342602066162372,-0.4680160654812583,1839.2899953801043,54.843744501852235,bull,bear,0.2631157989987989,0.7368842010012004
2010-05-04,1038.168795519097,-0.0101539775567901,14.965987851032338,-0.0165720022581593,79.61231889182969,5.220364706095722,-0.4079328556018304,1841.412613790667,54.394523297116415,bull,bull,0.9761920322368393,0.023807967763160354
2010-05-05,1036.898237726595,-0.0012238450991652,16.010042176547532,-0.0177755657935776,77.39894589255218,4.147529890624673,-0.3066110956632505,1830.896487029452,54.44454201449453,bull,bull,0.990590193787081,0.009409806212918764
2010-05-06,1030.6765284013877,-0.0060003085151811,15.169036951630655,-0.0236692154299654,77.66746202724698,2.836475423218035,-0.1679025264797191,1815.9003185587503,55.38306431705939,bull,bull,0.9951527054884932,0.004847294511506703
2010-05-07,1030.5650127084864,-0.0001081965969228,13.572830660185648,-0.0237748510983269,67.67145457729268,1.828310516493788,-0.2524186828581622,1824.471914019144,55.57392331244745,bull,bull,0.9958244928815454,0.00417550711845442
2010-05-10,1041.1793222895435,0.0102995050774731,11.358479444395968,-0.0137202152204573,74.27376305901876,1.7431706107876843,-0.2733726711590703,1841.1419012455735,54.51361549060969,bull,bull,0.9920964620847211,0.007903537915278529
2010-05-11,1037.7867297998582,-0.0032584132406943,13.58845303380927,-0.016933922330212,73.71925247012835,1.343167262391181,-0.1264690351523975,1836.4781048007148,54.85512520081275,bull,bull,0.9971529272185385,0.002847072781461771
2010-05-12,1037.8463121969758,5.7412949507400994e-05,12.216083238096536,-0.0168774816071322,67.89548174652958,0.9840308310119584,0.0215961156713872,1824.1105834986429,54.100536217381546,bull,bull,0.9963672155377348,0.003632784462264936
2010-05-13,1038.7432001726104,0.0008641818784671,18.40820415611823,-0.0160278849424241,66.80882887185257,0.7205275972830192,0.29897240444766,1797.3891573112087,55.02466482453426,bull,bull,0.9668788327431506,0.03312116725684932
2010-05-14,1046.209111930337,0.0071874470576422,14.769780612153522,-0.0089556374592513,59.62374150493623,0.9483561972424884,0.4793531220781249,1786.9919996517135,54.4923335875794,bull,bull,0.9954648057597978,0.004535194240201736
2010-05-17,1027.8218668173988,-0.0175751146718768,14.30816134190566,-0.0263733557758222,61.93193608161275,-0.179850649203912,0.4827577363428783,1785.95207564217,56.4450180865477,bull,bull,0.9734151846915755,0.026584815308424218
2010-05-18,1023.2443569276112,-0.0044536023581223,16.778307649575613,-0.0307095016944698,46.79048212674662,-1.2171368196297507,0.4644754291116074,1803.2664156768144,57.45021986057606,bull,bull,0.9884379183610063,0.011562081638993364
2010-05-19,1025.383213437069,0.0020902695382357,12.756497794288224,-0.0286834232921602,44.356852117268446,-1.7116625027075942,0.5584137129439394,1810.7297786011677,56.91252309732227,bull,bull,0.9953753309215133,0.0046246690784867974
2010-05-20,1035.637693256197,0.0100006316514148,13.466271923990895,-0.0189696439915917,38.508479474591425,-1.3182512287368215,0.6451029563692917,1814.2254149429425,56.937574035614766,bull,bull,0.9935605842091618,0.0064394157908380725
2010-05-21,1031.9764866051603,-0.0035352195800496,15.13614453849724,-0.0224378017147757,39.16294855070214,-1.2739835810883124,0.7126666294745652,1810.0513939331315,57.46388967540617,bull,bull,0.9961999336914786,0.003800066308521083
2010-05-24,1016.8968110517184,-0.0146124216483349,17.05753798284696,-0.0367223527435927,39.708621771943335,-2.1766693210655346,0.8222357461291545,1803.899039556046,58.01576860174853,bull,bull,0.9617371945244503,0.0382628054755498
2010-05-25,1022.3450305215408,0.005357691567729,16.003370090337576,-0.031561408215505,37.53012856839393,-2.310563447607344,0.6651114467805316,1819.2933075665949,58.33532149270418,bull,bull,0.991461116505435,0.008538883494564716
2010-05-26,1017.55749188738,-0.004682899110605,15.496650285031764,-0.0360965084356482,41.98707835476911,-2.6035308615762753,0.6442919915369798,1821.666450599986,59.22352975677968,bull,bull,0.9929188639875509,0.00708113601244939
2010-05-27,1008.2800811096868,-0.0091173332727228,15.156235470472032,-0.0448847378109817,42.644930326490595,-3.261443671963412,0.56660365149403,1798.867194408161,59.14798260188911,bull,bull,0.9879822942826799,0.012017705717319775
2010-05-28,1003.6472729806866,-0.0045947631177057,15.80047171105355,-0.0492732661908457,38.51790100938444,-3.809767129736775,0.4680348244818854,1791.7774308671883,58.8995248750406,bull,bull,0.987402123934976,0.01259787606502375
2010-05-31,1002.5671449138224,-0.0010762028612467,15.403305810258509,-0.0502964410220348,29.246360645181312,-4.02525111089008,0.3395858999742719,1782.7302159110543,58.66614329099535,bull,bull,0.9917128511054789,0.008287148894521455
2010-06-01,998.1177947179644,-0.0044379573163057,12.940055450446128,-0.0545111848799226,29.995396130161197,-4.226663253556602,0.3310425202630142,1777.0654408024932,59.28216588394193,bull,bull,0.9909697992730833,0.009030200726916435
2010-06-02,980.9057240037192,-0.0172445284567925,15.092158443266303,-0.0708156936578399,28.464600434468153,-5.213550670060175,0.3659376405210954,1783.2451218304852,59.553806993225415,bull,bull,0.9333325214480123,0.06666747855198796
2010-06-03,988.3375852320156,0.007576529575097,12.852622682164494,-0.0637757012801224,23.2489861864306,-5.0564236014683175,0.2548781349238915,1782.273842974717,59.77388236910562,bull,bull,0.9828015168238402,0.0171984831761598
2010-06-04,998.8129756242683,0.0105990003302297,15.162165085801648,-0.0538526596288211,23.529766887101378,-3.9847317442363703,0.2127233554782117,1781.630099133021,60.35624800723124,bull,bull,0.9833139392382007,0.01668606076179928
2010-06-07,1004.4184897653536,0.005612175930716,14.038704117023515,-0.0485427142982791,35.846712687274504,-2.6976903693492433,0.2177965939622161,1795.8490020546571,58.88279332318161,bull,bull,0.9927931356604472,0.007206864339553102
2010-06-08,995.6785569779336,-0.0087014853633985,20.078763245565725,-0.0568218059437115,41.01578789148939,-2.252485251774905,-0.0469489759714539,1788.5241532364828,59.11366250351267,bull,bull,0.5515784095679045,0.44842159043209534
2010-06-09,994.4718620026116,-0.0012119322715801,14.920211232496577,-0.057964874034939,36.53425378632574,-1.8723776714648617,-0.1787115950877357,1808.7080009228157,59.28053012638115,bull,bull,0.9928297595101826,0.0071702404898177485
2010-06-10,994.8177686314212,0.0003478294781643,12.191520867476822,-0.0576372064486621,29.631309272741778,-1.449646899149605,-0.143836971280312,1801.6036752533491,60.47952016527077,bull,bull,0.9945939246741471,0.005406075325853245
2010-06-11,999.9812261268175,0.0051903551164952,14.731639578646153,-0.0527460089015581,30.98915055914011,-0.7116121013031531,0.0079501140532262,1802.7480344139335,59.38223685693135,bull,bull,0.9957786247667065,0.004221375233293226
2010-06-14,1005.7278421482964,0.0057467239097446,16.038717491275776,-0.0473024017423117,40.44700342209457,0.2241978703375542,-0.2307836252654377,1799.88667384408,60.50374400951367,bull,bull,0.9879825594238558,0.012017440576144012
2010-06-15,1000.2231010418972,-0.0054733903902279,18.346727892305047,-0.0525168876214086,40.71596230399922,0.5163664653281614,-0.1516443187292727,1801.399505233579,60.570595173904834,bull,bull,0.9438961668923839,0.05610383310761592
2010-06-16,1001.2793010799747,0.0010559644513084,13.821095200122564,-0.0515163791365218,40.34571571068082,0.807324186965821,0.1413131011315598,1806.384971983836,60.93812993581027,bull,bull,0.996603212400552,0.003396787599447879
2010-06-17,1005.3427360318524,0.0040582432369219,11.83514405195272,-0.0476672018968214,45.80843264243305,1.2723451237140413,0.115797235902975,1811.2676512291157,62.1758458438919,bull,bull,0.993895609940809,0.0061043900591911445
2010-06-18,1017.4536762984516,0.0120465785771741,16.633674022861964,-0.0361948500128514,51.30299051739458,2.332761402453567,0.0576293867432628,1803.26419564304,62.60667068691756,bull,bull,0.9671970973254715,0.03280290267452857
2010-06-21,1032.7146103765635,0.0149991438761439,23.097006470501743,-0.0217385978996256,58.490285152494224,3.9064795842278706,-0.3051026556307104,1787.605880240907,63.04537852926799,bear,bear,0.0006561680850569404,0.9993438319149438
2010-06-22,1039.6466591764583,0.0067124534990041,14.12768911698503,-0.0151720637281563,67.32418551431604,5.17899488914616,-0.340096453630009,1814.6327485049885,63.2412916792524,bull,bull,0.9854110588424662,0.014588941157533787
2010-06-23,1041.0441374677594,0.0013441858144459,28.71189757244503,-0.0138482719865497,82.77566668232629,5.831007374056974,-0.6288807969073545,1808.1511076703184,62.56653475245874,bear,bear,2.8640794400763663e-10,0.9999999997135927
2010-06-24,1053.2073569167617,0.011683673161628,14.860733093399784,-0.0023263975086658,81.48386570813263,6.733675545318869,-0.7433211635136496,1815.9176132539749,62.557658469824275,bull,bull,0.9555226031484853,0.04447739685151452
2010-06-25,1057.081161389891,0.0036781023676759,16.37832891414867,0.0,81.72243735575424,7.201771980826648,-0.3913911017677307,1798.5831399858575,62.03304036247136,bull,bull,0.9545670462907875,0.04543295370921292
2010-06-28,1036.5273450300044,-0.0194439340238185,26.58182858856806,-0.0194439340238184,81.2926486108417,5.7976208934752655,-0.5606345571568029,1795.0994611378842,61.91571491669107,bear,bear,2.3877964880822186e-08,0.9999999761220358
2010-06-29,1068.0109710405209,0.0303741393427541,28.631353739166197,0.0,71.90176215628331,6.6012833028774445,-0.5960702754806237,1793.811306611074,58.961182819694166,bear,bear,1.4956231069928594e-13,0.9999999999998508
2010-06-30,1074.4011222433114,0.0059832261803122,14.971459294101225,0.0,79.60183202424554,7.130178528853545,-0.4564668738106075,1799.0795338519708,59.2765352208209,bull,bull,0.9713593790427998,0.02864062095719981
2010-07-01,1071.0228267441796,-0.0031443521690278,15.299195915037576,-0.0031443521690279,80.50136771593068,6.81947887888127,-0.5497990564182041,1769.871972643901,59.201796576525965,bull,bull,0.967141070167676,0.032858929832324114
2010-07-02,1067.342852568094,-0.0034359437391939,15.195654349415843,-0.0065694920910729,77.68350632099788,5.964029415188303,-0.4709403393002129,1771.8132455287966,58.97479055312431,bull,bull,0.9788968821958823,0.021103117804117937
2010-07-05,1070.302172015941,0.002772604361126,15.87201155044516,-0.0038151023323689,74.48207861639791,5.222096375305327,-0.3574628880918345,1759.7676640160232,59.14210775490764,bull,bull,0.9827895685759979,0.017210431424002057
2010-07-06,1074.6962744241046,0.0041054783621406,16.687679019283475,0.0,78.44472675115439,4.6698688692768755,-0.4643414246435724,1763.3682793495634,58.136528272391786,bull,bull,0.9787936358239739,0.02120636417602584
2010-07-07,1076.8223870366464,0.0019783381250496,15.785268231301936,0.0,78.97576579112882,4.110112408950833,0.0029956111933706,1752.5800359814891,59.49408829449006,bull,bull,0.9947517319616063,0.005248268038393438
2010-07-08,1079.9349091821969,0.002890469387543,15.907171047018435,0.0,78.61645898421614,3.628562878928907,0.154825055518178,1743.7594826210466,59.43261843501843,bull,bull,0.9956599886883887,0.004340011311611524
2010-07-09,1095.053629649284,0.013999658996611,11.835553666507044,0.0,76.87681511287356,3.979212859216343,0.3802199931901439,1741.0710141273275,59.34048996027694,bull,bull,0.9920026068532174,0.007997393146782885
2010-07-12,1104.878828846589,0.008972345217879,15.10045539833136,0.0,76.66962563290541,4.4861981269689934,0.1843431956041044,1730.2520392077115,58.66491304888801,bull,bull,0.9936397338706294,0.006360266129370565
2010-07-13,1107.0058142086343,0.0019250847301201,15.959015096003217,0.0,77.13290446509566,4.563087343166856,0.1818646186256805,1725.4882977345685,58.69350378082843,bull,bull,0.9933380686905073,0.006661931309492921
2010-07-14,1115.7849068214036,0.0079304846461398,16.4578823891409,0.0,77.24903156290586,4.780491771962044,0.1277810899512199,1713.3059110238128,59.68210890834795,bull,bull,0.9863906693627535,0.013609330637246843
